source,historic registered,tornado_name,tornado_year,town,overall_photos_folder,tornado_EF,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,first_floor_ceiling_m,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_roof,mwfrs_u_moment_frame,mwfrs_u_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate_u,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenestration_per_w,wall_fenesteration_protection_front,wall_fenesteration_protection_back,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,roof_cover_u_unc,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_susbtrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundation_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,demolishing_year,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage _list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural ,prop_cave,prop_culture _entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative structure or landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law / government facility,prop_mine,prop_park / garden,prop_residential facility,prop_scenic area,prop_transportation facility,prop_volcano,prop_battlefield,prop_commercial / exchange facility,prop_educational facility,prop_health / welfare facility,prop_island(s),prop_marine zone,prop_mountain,parking / storage facility,river catchment system,sea,underground facility,zoological park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious ,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,damage_status,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,notes
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1212 Holly St Nashville TN 37206 US,3,36.1717,36.1525,-86.9526,-85.8904,36.17567996,-86.74773175,1212 Holly St Nashville TN 37206 US,East End United Methodist Church,,19,no,religious,3,1889,1160,isolated,recessed,10.4,0,n,3,33.3,17,0.3,complex,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,1,masonry_block_unreinforced,un,1,un,1,not_applicable,3,"brick, stone",3,wood,no,35,55,un,35,35,55,35,un,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0,0.5,,no,not_applicable,3,"wind, tree_fall",severe,5,5,5,Destruction: >15% roof structure failure OR failure of wall structure OR >25% roof deck loss OR >50% window/door damage,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,25,25,25,25,25,25,25,25,25,25,not_applicable,not_applicable,0,0,2,yes,,yes,religious,not in use,not in use,2022,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,limited,considerable,considerable,0,0,0,0,1,0,yes,yes,yes,yes,yes,religious,severe,no,yes,yes,"Very limited coverage of the right side of the building, enough that I dont feel confident to put right fenestration values or put in photos"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1110 Russell St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.174878,-86.749197,1110 Russell St Nashville TN 37206 US,,,19,no,residential,1.5,1889,234,isolated,recessed,5.8,0.8,n,3.4,23.1,12.6,0.2,gable-hip_combo,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,brick,3,un,yes,20,45,un,35,20,45,35,un,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,slate,3,0.15,0,,no,not_applicable,3,wind ,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"Flora and fences made getting photos really difficuly, only front and aerial avaliable"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1400 Holly St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.175553,-86.745915,1400 Holly St Nashville TN 37206 US,,,6,no,residential,1,1932,139,isolated,recessed,5.3,0.6,n,3,13.5,8.7,0.2,gable-hip_combo,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,not_applicable,3,stone,3,wood,yes,30,30,30,30,30,30,30,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,moderate,2,2,3,Moderate: Between 15% and 50% roof cover or wall cladding damage OR <5% roof substrate failure.,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,moderate,no,no,no,"No updated photos of the back after the tornado, but it looks like no damage was done. The building had its siding redone and the door was replaced. one story stone residential building"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1500 Holly St Nashville TN 37206 US,2,36.1717,36.1525,-86.9526,-85.8904,36.17539,-86.744061,1500 Holly St Nashville TN 37206 US,,,6,no,residential,1,1930,242,isolated,recessed,5.5,1,n,2.9,20.3,8.9,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,"stone,masonry_un",3,un,1,not_applicable,3,brick,3,wood,yes,30,15,15,15,30,15,15,15,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.2,0,,no,not_applicable,3,"wind, tree_fall",severe,4,4,5,Destruction: >15% roof structure failure OR failure of wall structure OR >25% roof deck loss OR >50% window/door damage,2,25,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,not_applicable,not_applicable,0,0,2,yes,,yes,residential,not in use,not in use,2022,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,no value,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,severe,no,yes,yes,"I have no idea how damaged the building got from the tornado, because the only photos from after the tornado is after the building was demolished. residential brick "
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1400 Fatherland St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.173647,-86.746233,1400 Fatherland St Nashville TN 37206 US,,,6,no,residential,2,1920,109,isolated,recessed,5.5,0.1,n,2.4,10.1,11.4,0.3,gable,40,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,2,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,stone,3,un,yes,10,30,35,25,10,30,25,35,,no,yes,no,no,not_applicable,plywood,not_applicable,not_applicable,no,yes,no,no,no,yes,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,no value,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,There are no photos taken after the tornado but it does still stand.
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1628 Fatherland St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17299076,-86.74003616,1628 Fatherland St Nashville TN 37206 US,Olive & Sinclair Chocolate Co,,19,no,business,1,1890,409,isolated,recessed,4.8,0,n,2.8,25.2,15.1,0.2,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick, wood",3,un,no,90,10,10,10,90,10,10,10,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,1,0,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,3,yes,,yes,buisness,buisness,buisness,not_applicable,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,considerable,some,some,considerable,0,1,0,0,0,0,yes,yes,yes,yes,yes,buisness,undamaged,no,no,no,No photos from past 2019. it is a buisness one story brick and wood.
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1617 Lillian St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.17250565,-86.74108191,1617 Lillian St Nashville TN 37206 US,,,6,no,residential,1,1935,107,isolated,recessed,4.7,0.3,s,2.7,9.7,9.7,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick, wood",3,wood,yes,20,15,15,10,20,10,15,15,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,No photos past 2012. residential one story building
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1802 Woodland St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.176681,-86.737886,1802 Woodland St Nashville TN 37206 US,,,19,no,residential,2,1927,202,isolated,recessed,8.3,0.4,n,3.4,10.9,21,0.2,gable-hip_combo,50,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,1,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick, stucco",3,wood,yes,25,un,15,30,25,un,15,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.15,0,2024,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,No streetview photos from after the tornado
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,105 S 17th St Nashville TN 37206 US,0,36.1717,36.1525,-86.9526,-85.8904,36.176503,-86.739306,105 S 17th St Nashville TN 37206 US,Lockeland Elementary School,,19,no,educational,2,1939,2030,isolated,recessed,9.9,0.6,w,4.8,55.1,77.9,0.3,flat,0,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_steel,no,3,double_leaf,2,masonry_block_unreinforced,unr_masonry_stem_wall,3,un,1,not_applicable,3,"brick, stone",3,not_applicable,no,70,50,10,20,20,10,50,70,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,steel_un,1,un,un,1,membrane,1,0,0.85,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,educational,educational,educational,not_applicable,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,some,some,considerable,exceptional,0,0,1,0,0,0,yes,yes,yes,yes,yes,educational,undamaged,no,no,no,Uncertain with archetype and risk category
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1713 Holly St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.175353,-86.738736,1713 Holly St Nashville TN 37206 US,,,19,no,residential,2,1929,146,isolated,recessed,5.2,0.5,s,2.8,13.3,11.9,0.2,gable,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick, wood",3,wood,yes,20,15,30,25,15,20,30,25,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.45,0,,no,not_applicable,3,wind,minor,2,2,2,"Minor: No more than 1 broken window, door or garage door. Less than 15% roof cover or wall cladding damage.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,minor,no,no,no,"No streetview after 2019. House had a facelift between 2022 and 2024, unaware if because of tornado, looks like it was needed beforehand"
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1801 Holly St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.175281,-86.738164,1801 Holly St Nashville TN 37206 US,,,19,no,residential,2,1929,196,isolated,recessed,6,0.2,s,2.7,18.2,12.9,0.2,complex,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick, wood, stone",3,wood,yes,39,un,30,35,un,30,35,30,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.3,0,,no,not_applicable,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,no value,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,No photos of the back of the house
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1803 Holly St Nashville TN 37208 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17528944,-86.73789234,1803 Holly St Nashville TN 37208 US,,,19,no,residential,2,1929,123,isolated,recessed,6.2,0.6,s,3.1,9.2,12.6,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick, wood",3,wood,yes,15,10,10,10,10,15,10,10,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.2,0,,no,not_applicable,3,wind,minor,1,1,1,siding has been damaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,minor,no,no,no,Residential building  2 stories made of brick. I made an assumption that the siding was damaged by the tonrado as it was replaced afterwards. 
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1805 Holly St Nashville TN 37206 US,1,36.1717,36.1525,-86.9526,-85.8904,36.17524904,-86.73766206,1805 Holly St Nashville TN 37206 US,,,19,no,residential,1.5,1931,138,isolated,recessed,5.2,0.2,s,2.7,10.1,12.4,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick, wood",3,wood,yes,30,5,5,5,5,30,5,5,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.2,0,,no,not_applicable,3,wind,moderate,3,3,3,Moderate: Between 15% and 50% roof cover or wall cladding damage OR <5% roof substrate failure.,1,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,moderate,no,no,no,Residential 1.5 story building with no damage visible from the before and afters.
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1907 Holly St Nashville TN 37206 US,3,36.1717,36.1525,-86.9526,-85.8904,36.17516336,-86.73588342,1907 Holly St Nashville TN 37206 US,,,19,no,residential,1.5,1940,166,isolated,recessed,5.4,0.1,s,2.7,13.1,12.7,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick, wood, vinyl",3,wood,yes,25,10,5,5,10,25,5,5,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.2,0,,no,not_applicable,3,wind,moderate,3,3,4,Destruction: >15% roof structure failure OR failure of wall structure OR >25% roof deck loss OR >50% window/door damage,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,moderate,no,no,no,Residential 1.5 story brick building. No photos after 2019 so I assumed undamaged
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1915 Holly St Nashville TN 37206 US,3,36.1717,36.1525,-86.9526,-85.8904,36.17512012,-86.7354779,1915 Holly St Nashville TN 37206 US,,,19,no,residential,1.5,1935,134,isolated,recessed,5.5,0.3,s,2.8,12.4,10.7,0.2,gable,30,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,masonry_un,3,un,1,not_applicable,3,"brick, wood, vinyl",3,wood,yes,30,10,20,20,10,30,20,20,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.2,0,,no,not_applicable,3,wind,moderate,3,3,4,Destruction: >15% roof structure failure OR failure of wall structure OR >25% roof deck loss OR >50% window/door damage,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,moderate,no,no,no,Residential 1.5 story brick building. No photos after 2019 so I assumed undamaged
visual historic masonry,no,"March 3, 2020 Tornado Outbreak",2020,Nashville,1706 Holly St Nashville TN 37206 US,2,36.1717,36.1525,-86.9526,-85.8904,36.174961,-86.738906,1706 Holly St Nashville TN 37206 US,,,6,no,residential,1,1925,114,isolated,recessed,4.9,0.4,n,2.7,13.3,13.1,0.2,gable-saltbox_combo,45,masonry_un,3,wall_diaphragm_masonry,roof_diaphragm_wood,no,3,double_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,3,"brick, stone, stucco",3,wood,yes,20,15,15,25,20,15,25,15,,no,no,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,1,un,un,1,asphalt,3,0.3,0,,no,not_applicable,3,wind,severe,4,4,4,Severe: >50% roof cover / wall cladding damage OR 20-50% windows/doors damaged OR 5-25% roof sheathing loss OR <15% roof structure damage. ,1,15,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,not_applicable,not_applicable,0,0,2,yes,,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,severe,no,no,no,No photos after 2019 so post-tornado images came from zillow and realtor.com
